"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"136";"75";"con_L_LeftUp";"default";"approved";"419.53";"712.26";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"137";"75";"con_L_LeftUp";"default";"approved";"408.19";"700.92";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"138";"75";"con_L_LeftUp";"default";"approved";"430.87";"723.6";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"139";"75";"con_L_LeftUp";"default";"approved";"702.99";"712.26";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"140";"75";"con_L_LeftUp";"default";"approved";"691.65";"700.92";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"141";"75";"con_L_LeftUp";"default";"approved";"714.33";"723.6";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"142";"75";"con_L_LeftUp";"default";"approved";"986.46";"712.26";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"143";"75";"con_L_LeftUp";"default";"approved";"975.12";"700.92";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"144";"75";"con_L_LeftUp";"default";"approved";"997.8";"723.6";"1192.0";"871.0";"17d";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"145";"76";"con_L_LeftUp";"default";"approved";"124.72";"700.92";"1192.0";"871.0";"17e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"146";"76";"con_L_LeftUp";"default";"approved";"136.06";"723.6";"1192.0";"871.0";"17e";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-I";""
"147";"81";"con_L_LeftUp";"default";"approved";"124.72";"666.91";"1192.0";"871.0";"19";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"148";"81";"con_L_LeftUp";"default";"approved";"136.06";"689.58";"1192.0";"871.0";"19";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"149";"81";"con_L_LeftUp";"default";"approved";"1111.18";"802.97";"1192.0";"871.0";"19";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
"150";"82";"con_L_LeftUp";"default";"approved";"385.51";"700.92";"1192.0";"871.0";"19a";"104";"= 400";"+ 400SPS";"PLC-system";"expansion modul / PLC-II";""
