"ID";"PagePDF";"Template_Name";"Variant";"Status";"Pos_X";"Pos_Y";"Page_W";"Page_H";"pg_S1_Page";"pg_S1_Sheets";"pg_S1_=";"pg_S1_+";"pg_S1_txt_1";"pg_S1_txt_2";"pg_S1_txt_3"
"138";"118";"con_L_LeftDown";"default";"approved";"566.93";"213.36";"1192.0";"871.0";"95";"4";"= 442";"+ 400A";"trim saw";"right hand side in front
spare";"442M1"
"139";"118";"con_L_LeftDown";"default";"approved";"997.8";"77.3";"1192.0";"871.0";"95";"4";"= 442";"+ 400A";"trim saw";"right hand side in front
spare";"442M1"
"140";"118";"con_L_LeftDown";"default";"approved";"873.07";"338.09";"1192.0";"871.0";"95";"4";"= 442";"+ 400A";"trim saw";"right hand side in front
spare";"442M1"
"141";"119";"con_L_LeftDown";"default";"approved";"566.93";"213.36";"1192.0";"871.0";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"142";"119";"con_L_LeftDown";"default";"approved";"997.8";"77.3";"1192.0";"871.0";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"143";"119";"con_L_LeftDown";"default";"approved";"873.07";"338.09";"1192.0";"871.0";"96";"4";"= 442";"+ 400A";"trim saw";"right hand side at rear
spare";"442M2"
"144";"120";"con_L_LeftDown";"default";"approved";"566.93";"213.36";"1192.0";"871.0";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"145";"120";"con_L_LeftDown";"default";"approved";"997.8";"77.3";"1192.0";"871.0";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"146";"120";"con_L_LeftDown";"default";"approved";"873.07";"338.09";"1192.0";"871.0";"97";"4";"= 442";"+ 400A";"trim saw";"left hand side in front
spare";"442M3"
"147";"121";"con_L_LeftDown";"default";"approved";"997.8";"77.3";"1192.0";"871.0";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"148";"121";"con_L_LeftDown";"default";"approved";"873.07";"338.09";"1192.0";"871.0";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"149";"121";"con_L_LeftDown";"default";"approved";"566.93";"213.36";"1192.0";"871.0";"98";"4";"= 442";"+ 400A";"trim saw";"left hand side at rear
spare";"442M4"
"150";"122";"con_L_LeftDown";"default";"approved";"306.14";"247.38";"1192.0";"871.0";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"151";"122";"con_L_LeftDown";"default";"approved";"351.5";"224.7";"1192.0";"871.0";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
"152";"122";"con_L_LeftDown";"default";"approved";"328.82";"236.04";"1192.0";"871.0";"99";"1";"= 447";"+ 400A";"";"roller conveyor
spare";"447M1"
